plan_id,customer_id,merchant_id,basket_amount_pence,deposit_amount_pence,term_months,created_at
3234,320,24,40000,8000,12,2025-12-07
3235,1868,8,8000,0,3,2025-08-31
3236,347,37,8000,1600,12,2025-11-26
3237,813,14,65000,0,3,2025-07-23
3238,186,39,90000,0,3,2025-08-07
3239,1046,35,90000,9000,6,2025-04-01
3240,943,38,120000,0,3,2025-12-08
3241,380,22,15000,0,3,2025-04-18
3242,1064,23,120000,0,3,2025-01-02
3243,1962,17,90000,9000,6,2025-03-31
3244,369,7,40000,0,4,2025-12-25
3245,1836,31,8000,800,6,2025-04-05
3246,1161,9,120000,0,4,2025-01-26
3247,1013,39,90000,18000,12,2025-07-03
3248,262,38,90000,0,3,2025-08-05
3249,491,14,90000,0,3,2025-02-22
3250,365,17,90000,0,3,2026-01-27
3251,1686,9,15000,0,3,2025-03-29
3252,1816,31,15000,3000,12,2026-02-07
3253,1964,34,25000,5000,12,2025-09-27
3254,915,5,120000,12000,12,2025-11-13
3255,1332,29,90000,0,4,2025-08-16
3256,1375,17,15000,1500,6,2026-02-11
3257,1808,1,8000,1600,6,2025-06-07
3258,1157,15,65000,0,3,2025-12-08
3259,1008,31,65000,0,4,2026-01-09
3260,761,28,40000,0,3,2025-04-23
3261,914,2,90000,0,3,2025-04-21
3262,1568,15,90000,9000,6,2025-11-27
3263,1723,13,90000,0,3,2025-04-16
3264,1992,30,65000,0,3,2025-09-10
3265,1801,4,120000,12000,12,2025-02-19
3266,1909,31,25000,5000,6,2025-03-07
3267,687,15,90000,9000,12,2025-10-22
3268,1735,15,120000,12000,12,2025-10-08
3269,1689,29,40000,4000,12,2025-12-27
3270,860,31,90000,0,4,2025-07-09
3271,1637,21,90000,18000,6,2025-03-01
3272,1789,3,8000,0,4,2025-11-18
3273,1605,18,8000,0,4,2025-10-20
3274,1822,19,8000,0,3,2025-01-26
3275,606,35,40000,4000,6,2025-11-16
3276,1761,19,65000,6500,12,2025-10-10
3277,183,33,25000,0,3,2025-11-05
3278,123,36,90000,0,4,2025-12-15
3279,1926,2,8000,0,4,2025-05-04
3280,986,31,40000,0,4,2025-11-20
3281,1435,16,15000,0,3,2025-12-20
3282,630,25,15000,0,4,2025-01-30
3283,515,20,120000,12000,12,2025-07-07
3284,41,1,25000,5000,12,2026-03-04
3285,1320,19,120000,12000,12,2025-05-01
3286,509,18,8000,0,4,2025-09-29
3287,1735,35,40000,0,3,2025-03-04
3288,1422,26,40000,8000,6,2026-02-18
3289,259,22,120000,0,4,2025-07-14
3290,1088,23,40000,0,3,2025-10-24
3291,1733,28,90000,0,4,2025-01-14
3292,1608,29,25000,0,4,2025-12-05
3293,1935,4,120000,24000,6,2025-07-01
3294,74,40,65000,0,4,2025-05-12
3295,1005,17,40000,0,3,2025-07-09
3296,1454,31,90000,0,4,2025-06-22
3297,7,22,25000,0,3,2025-12-20
3298,1082,10,90000,9000,6,2025-08-29
3299,481,27,40000,0,3,2026-02-23
3300,542,35,90000,0,4,2025-08-11
3301,1643,7,40000,8000,12,2025-01-29
3302,1936,28,8000,800,6,2025-10-28
3303,715,28,8000,800,6,2025-01-19
3304,1073,5,8000,0,3,2025-12-09
3305,475,12,120000,24000,6,2025-04-17
3306,1859,40,90000,18000,6,2025-02-16
3307,1111,10,8000,0,3,2025-05-07
3308,197,6,65000,0,4,2025-07-02
3309,1393,28,65000,13000,6,2025-07-08
3310,1804,19,40000,0,4,2026-01-05
3311,628,36,40000,0,3,2026-01-04
3312,1791,29,120000,0,3,2025-01-05
3313,822,11,15000,0,3,2025-10-22
3314,570,20,40000,4000,6,2025-03-22
3315,1763,39,15000,3000,12,2025-10-29
3316,1223,25,40000,4000,6,2025-01-10
3317,1364,33,15000,0,3,2025-09-06
3318,1161,5,40000,0,3,2025-01-05
3319,865,24,8000,0,3,2025-08-22
3320,651,2,120000,0,4,2025-04-24
3321,1047,20,90000,0,4,2025-02-28
3322,1483,5,8000,0,3,2025-09-02
3323,850,2,40000,0,4,2025-02-17
3324,929,14,90000,9000,6,2025-12-28
3325,158,36,15000,1500,6,2025-10-17
3326,686,18,15000,3000,12,2025-02-09
3327,1611,3,8000,800,12,2025-02-12
3328,1637,18,65000,0,3,2025-07-27
3329,526,33,8000,0,4,2025-08-02
3330,1715,18,25000,0,3,2025-08-30
3331,1358,33,8000,1600,6,2026-01-23
3332,1625,8,120000,12000,6,2025-09-13
3333,726,32,40000,0,4,2025-10-18
3334,1504,19,25000,0,4,2025-01-24
3335,1086,35,120000,0,3,2025-09-10
3336,1579,12,15000,3000,6,2025-03-05
3337,604,10,40000,4000,12,2025-02-02
3338,1376,15,65000,6500,6,2025-07-04
3339,661,3,8000,800,6,2025-05-09
3340,367,33,40000,8000,12,2025-08-18
3341,1238,11,15000,0,3,2025-09-07
3342,531,14,120000,0,3,2025-10-28
3343,1275,32,90000,0,4,2025-04-01
3344,1834,34,90000,0,3,2026-02-06
3345,1656,19,65000,13000,12,2025-06-26
3346,305,23,8000,800,12,2026-01-16
3347,464,24,15000,1500,6,2026-01-03
3348,893,27,120000,0,3,2025-07-13
3349,272,24,15000,1500,6,2026-01-18
3350,737,3,25000,0,4,2025-04-02
3351,1679,14,40000,8000,12,2025-11-10
3352,1106,19,40000,0,4,2025-08-12
3353,462,21,40000,0,3,2025-05-22
3354,1158,16,40000,0,4,2025-01-20
3355,1532,36,8000,0,4,2025-11-09
3356,328,30,40000,4000,12,2025-03-06
3357,1110,19,15000,1500,12,2025-09-04
3358,759,9,15000,0,3,2025-04-25
3359,387,22,8000,0,3,2025-07-09
3360,1378,23,40000,8000,12,2026-02-15
3361,1683,19,25000,0,3,2025-01-13
3362,1506,24,8000,0,4,2025-11-20
3363,1607,25,90000,9000,12,2025-07-28
3364,843,3,25000,2500,6,2025-01-27
3365,1261,6,120000,0,4,2025-11-09
3366,1782,13,65000,0,4,2025-07-19
3367,1846,21,90000,0,4,2025-02-13
3368,223,19,8000,1600,12,2025-07-08
3369,493,15,120000,0,3,2025-03-21
3370,665,2,120000,0,3,2025-01-03
3371,1594,20,8000,0,3,2025-05-13
3372,1663,32,25000,2500,6,2025-09-21
3373,1951,28,65000,13000,12,2026-01-11
3374,413,13,120000,12000,12,2025-10-12
3375,204,34,90000,18000,6,2025-11-20
3376,1036,5,40000,4000,12,2025-07-26
3377,773,21,65000,0,4,2025-03-29
3378,1293,19,15000,0,3,2025-11-02
3379,1088,14,8000,800,12,2025-03-05
3380,793,4,40000,4000,6,2025-10-04
3381,1889,39,8000,0,4,2025-06-02
3382,1725,14,40000,4000,12,2025-09-29
3383,997,35,25000,0,4,2025-02-11
3384,1677,11,8000,0,4,2026-01-01
3385,1978,17,25000,5000,6,2025-03-12
3386,837,28,90000,18000,12,2025-06-30
3387,240,39,40000,0,3,2025-07-28
3388,648,22,90000,0,3,2025-06-25
3389,931,12,65000,13000,6,2025-06-21
3390,888,2,25000,0,3,2025-11-12
3391,1141,27,90000,0,3,2025-08-13
3392,283,10,15000,3000,12,2026-02-16
3393,465,24,8000,0,3,2025-08-09
3394,1005,6,25000,0,3,2025-10-14
3395,9,26,15000,0,4,2025-09-04
3396,584,39,120000,12000,6,2025-10-27
3397,633,22,120000,24000,12,2025-07-02
3398,1683,9,25000,0,3,2025-11-28
3399,324,7,120000,0,3,2025-09-13
3400,1535,29,8000,0,3,2025-10-19
3401,2,10,15000,0,4,2025-02-17
3402,503,20,40000,8000,6,2025-03-17
3403,1994,13,120000,0,4,2025-02-01
3404,1042,24,8000,0,3,2025-07-30
3405,1891,21,25000,5000,12,2025-06-25
3406,42,16,90000,0,3,2025-05-21
3407,1318,19,25000,0,4,2025-12-27
3408,1799,4,40000,8000,6,2025-09-26
3409,1612,33,40000,0,3,2025-11-14
3410,45,3,40000,0,3,2025-07-29
3411,1186,37,65000,6500,12,2025-03-30
3412,4,22,65000,6500,12,2025-05-26
3413,564,4,15000,0,4,2025-05-27
3414,1926,16,15000,0,3,2025-11-30
3415,1755,21,65000,0,4,2025-08-19
3416,1305,7,15000,0,3,2025-09-25
3417,1991,33,15000,0,3,2025-11-23
3418,758,2,40000,0,3,2025-01-27
3419,380,29,40000,0,3,2025-03-08
3420,7,32,25000,2500,6,2025-08-07
3421,1014,22,65000,13000,12,2025-08-14
3422,1080,11,25000,2500,6,2025-09-17
3423,340,31,65000,13000,12,2025-06-11
3424,1314,20,90000,0,3,2026-02-11
3425,1760,30,120000,12000,6,2025-11-12
3426,631,40,40000,8000,12,2025-03-29
3427,678,14,65000,0,3,2025-02-18
3428,1452,32,65000,6500,6,2026-01-09
3429,1530,23,8000,0,3,2025-04-10
3430,911,21,120000,0,3,2025-03-10
3431,1340,39,25000,0,4,2025-11-30
3432,1297,17,65000,6500,6,2025-12-14
3433,1364,27,40000,0,3,2025-07-01
3434,1835,35,90000,0,3,2025-06-14
3435,928,9,8000,1600,12,2025-04-09
3436,1984,6,40000,0,3,2025-12-18
3437,3,12,8000,0,3,2025-05-20
3438,946,24,90000,0,4,2025-07-13
3439,983,20,15000,3000,12,2026-01-07
3440,241,20,25000,2500,6,2026-02-06
3441,1713,1,120000,12000,6,2025-04-23
3442,128,37,65000,0,3,2025-03-18
3443,1759,4,40000,0,3,2025-01-29
3444,680,37,40000,4000,6,2025-04-23
3445,845,29,65000,0,4,2025-11-01
3446,307,39,120000,0,3,2025-02-05
3447,1459,31,65000,0,4,2025-10-05
3448,1102,28,65000,13000,6,2025-06-28
3449,1842,21,90000,9000,6,2025-10-19
3450,1489,6,40000,0,3,2025-07-16
3451,1857,35,8000,800,12,2025-05-22
3452,1354,7,120000,0,3,2025-12-06
3453,242,40,8000,0,3,2025-10-03
3454,54,18,120000,0,3,2025-10-25
3455,1226,17,25000,0,4,2026-01-11
3456,1013,36,25000,0,3,2025-11-12
3457,44,40,120000,12000,12,2025-08-11
3458,1711,39,40000,4000,6,2025-02-22
3459,1136,10,65000,0,4,2026-01-15
3460,1438,31,90000,18000,12,2025-12-31
3461,190,29,90000,18000,12,2025-02-03
3462,1227,37,25000,0,3,2025-04-03
3463,297,29,65000,0,3,2025-05-15
3464,1742,11,25000,5000,12,2025-09-30
3465,241,8,65000,0,3,2025-05-04
3466,1377,24,25000,0,3,2025-11-05
3467,322,14,120000,0,3,2025-07-08
3468,1838,11,8000,1600,6,2025-05-05
3469,1513,14,15000,0,3,2025-12-24
3470,1006,13,15000,1500,12,2025-08-12
3471,1064,25,40000,4000,12,2025-01-22
3472,753,23,65000,0,3,2025-01-10
3473,1991,27,15000,0,3,2026-01-22
3474,1742,9,25000,0,3,2025-02-13
3475,1699,19,25000,0,3,2026-03-04
3476,434,32,40000,8000,12,2026-01-23
3477,1635,12,65000,0,3,2025-10-26
3478,1731,13,90000,0,4,2025-08-20
3479,1283,21,8000,0,3,2025-06-20
3480,1608,18,65000,0,3,2025-01-07
3481,430,34,65000,6500,6,2025-10-29
3482,1063,10,40000,4000,12,2025-01-19
3483,1299,1,40000,0,3,2025-05-06
3484,1407,38,90000,0,3,2025-06-11
3485,1121,34,25000,0,3,2025-04-20
3486,1812,1,8000,0,3,2025-09-26
3487,501,27,40000,0,3,2025-12-27
3488,429,32,120000,0,4,2026-02-05
3489,1749,27,90000,18000,6,2026-02-09
3490,1431,16,65000,0,4,2025-04-30
3491,1139,3,8000,800,12,2025-04-01
3492,918,2,8000,800,6,2025-03-10
3493,50,27,25000,2500,12,2025-09-30
3494,462,7,65000,0,4,2025-01-05
3495,462,26,25000,0,3,2026-01-23
3496,154,14,90000,0,3,2025-10-06
3497,1706,39,90000,9000,12,2025-10-17
3498,75,19,15000,1500,6,2025-09-11
3499,230,26,25000,0,3,2025-04-16
3500,1727,37,8000,0,4,2025-02-04
3501,1660,22,90000,0,3,2025-07-05
3502,601,1,8000,800,12,2025-04-14
3503,985,18,65000,0,4,2025-12-05
3504,209,26,120000,24000,12,2025-01-15
3505,462,37,120000,0,3,2025-01-03
3506,1317,11,120000,0,4,2025-07-18
3507,216,39,40000,0,4,2025-02-18
3508,67,30,120000,0,4,2025-09-07
3509,1644,2,90000,0,4,2025-08-31
3510,402,39,90000,18000,12,2025-12-11
3511,165,2,120000,24000,12,2025-05-12
3512,1921,19,90000,18000,12,2025-02-28
3513,1995,21,40000,0,3,2025-06-06
3514,417,27,15000,3000,12,2025-12-19
3515,906,3,90000,18000,6,2025-05-16
3516,343,12,8000,800,6,2025-09-09
3517,382,12,8000,1600,6,2026-01-16
3518,796,16,8000,0,3,2025-12-14
3519,1136,11,65000,0,4,2026-01-30
3520,1267,7,120000,24000,12,2026-01-22
3521,1477,27,40000,0,4,2025-05-26
3522,784,11,120000,0,4,2025-10-12
3523,1329,20,90000,0,3,2026-01-17
3524,1054,28,65000,6500,12,2025-01-08
3525,1764,37,8000,800,12,2025-10-16
3526,1504,35,15000,0,3,2025-09-08
3527,951,26,8000,1600,6,2025-01-10
3528,1233,23,65000,6500,6,2025-02-21
3529,507,33,8000,0,4,2025-10-30
3530,1526,24,8000,0,4,2025-05-06
3531,1510,27,40000,0,3,2025-10-16
3532,391,40,15000,1500,6,2025-05-16
3533,632,13,90000,0,3,2025-02-02
3534,788,36,120000,24000,12,2025-10-23
3535,948,16,90000,0,3,2025-05-09
3536,589,5,25000,0,3,2025-09-27
3537,848,8,65000,0,3,2026-01-19
3538,523,30,40000,0,3,2025-01-13
3539,1909,23,25000,0,4,2025-03-03
3540,1595,26,90000,0,3,2025-02-02
3541,29,35,15000,1500,6,2025-07-26
3542,971,33,90000,0,4,2025-10-08
3543,1823,17,65000,6500,12,2025-01-06
3544,1900,35,40000,0,3,2025-12-21
3545,1413,6,65000,0,3,2025-05-15
3546,1066,1,15000,1500,12,2026-01-26
3547,1004,27,8000,1600,6,2025-12-02
3548,1819,11,90000,9000,6,2025-04-30
3549,70,12,90000,9000,12,2025-07-06
3550,1087,33,90000,0,4,2025-07-31
3551,910,40,15000,1500,12,2025-02-08
3552,498,12,120000,12000,6,2025-05-06
3553,474,4,120000,0,3,2025-12-11
3554,790,32,90000,18000,12,2025-02-03
3555,1439,5,15000,3000,6,2025-04-06
3556,1252,22,40000,0,3,2025-12-27
3557,153,27,25000,5000,6,2025-08-07
3558,853,6,90000,0,4,2025-09-01
3559,1822,34,40000,8000,6,2025-09-04
3560,901,19,90000,9000,12,2025-10-02
3561,1312,4,25000,5000,6,2025-04-04
3562,898,27,8000,0,3,2026-01-06
3563,623,14,120000,12000,12,2025-04-25
3564,1280,14,120000,12000,6,2025-01-02
3565,372,23,25000,5000,12,2026-02-11
3566,1068,25,25000,5000,6,2025-07-06
3567,645,31,8000,0,4,2025-07-21
3568,1529,28,120000,0,3,2025-01-04
3569,163,29,25000,0,3,2025-12-04
3570,772,39,90000,0,4,2025-05-30
3571,673,30,120000,24000,6,2025-04-28
3572,856,2,120000,0,3,2025-05-18
3573,1206,26,90000,18000,12,2025-11-08
3574,859,15,8000,0,3,2025-11-24
3575,1860,37,15000,1500,6,2025-02-23
3576,603,14,90000,0,4,2025-11-04
3577,677,29,120000,0,4,2025-05-21
3578,269,16,40000,8000,6,2025-06-25
3579,203,16,8000,0,4,2026-02-08
3580,1523,9,25000,2500,12,2025-11-07
3581,1597,29,25000,0,4,2025-08-30
3582,1890,11,25000,0,3,2025-06-21
3583,773,38,90000,9000,12,2025-10-14
3584,1064,31,120000,0,3,2025-11-05
3585,663,38,65000,0,3,2025-03-04
3586,939,4,25000,0,3,2025-08-27
3587,984,36,90000,0,3,2025-06-25
3588,1126,31,120000,0,3,2025-08-24
3589,1252,8,120000,12000,12,2025-02-16
3590,1,31,40000,8000,6,2025-10-01
3591,1417,20,120000,24000,12,2025-08-20
3592,144,26,120000,24000,12,2026-01-12
3593,621,40,15000,1500,6,2025-04-12
3594,1162,32,120000,0,4,2026-02-19
3595,1674,17,120000,0,3,2025-05-18
3596,349,4,8000,1600,6,2025-03-09
3597,1618,38,8000,0,3,2025-09-30
3598,592,23,25000,0,3,2025-07-17
3599,1796,14,8000,800,12,2025-01-20
3600,1335,12,65000,6500,6,2025-08-05
3601,1853,10,65000,0,4,2026-03-07
3602,1811,37,120000,0,3,2025-08-01
3603,438,5,8000,0,3,2025-05-25
3604,1693,9,15000,3000,6,2025-12-09
3605,452,35,120000,0,3,2025-03-07
3606,1383,4,25000,0,4,2025-08-12
3607,1691,12,120000,0,4,2025-06-23
3608,1712,16,90000,9000,12,2025-09-12
3609,38,24,120000,0,4,2025-09-15
3610,856,23,25000,0,4,2025-12-10
3611,1310,29,65000,6500,6,2026-01-30
3612,1979,39,25000,0,3,2025-07-13
3613,1378,2,25000,0,4,2025-12-19
3614,31,22,40000,0,3,2025-10-14
3615,1937,12,25000,0,3,2026-01-24
3616,1575,24,25000,0,4,2025-01-13
3617,1502,29,40000,0,4,2025-07-10
3618,1185,23,8000,0,3,2025-04-17
3619,1391,37,15000,1500,12,2025-09-29
3620,1706,29,120000,0,3,2026-01-23
3621,8,14,25000,5000,6,2025-12-09
3622,1361,9,120000,12000,12,2025-01-28
3623,85,10,15000,1500,12,2025-09-11
3624,1551,13,15000,0,3,2025-02-04
3625,1901,9,40000,8000,12,2026-01-12
3626,710,12,8000,800,6,2025-02-03
3627,24,1,120000,0,3,2025-12-17
3628,122,32,15000,1500,12,2025-06-19
3629,268,20,15000,0,3,2025-09-09
3630,1620,26,8000,800,6,2025-03-01
3631,1652,39,40000,0,3,2025-01-31
3632,1572,26,8000,0,4,2025-08-22
3633,1816,15,25000,2500,6,2026-01-23
3634,1676,38,8000,0,3,2025-11-05
3635,333,14,90000,18000,6,2025-10-04
3636,1254,35,8000,0,4,2025-04-19
3637,692,17,40000,8000,6,2025-03-20
3638,166,7,15000,0,4,2025-09-28
3639,184,31,25000,2500,12,2026-02-19
3640,1604,17,120000,0,3,2025-10-06
3641,1029,2,15000,0,4,2025-02-24
3642,260,6,120000,24000,6,2025-12-15
3643,1870,24,40000,0,3,2025-08-01
3644,149,1,15000,1500,6,2025-09-05
3645,207,19,120000,0,4,2026-01-13
3646,393,30,65000,0,4,2025-10-09
3647,1470,31,40000,8000,6,2025-08-24
3648,1996,16,90000,0,3,2025-04-25
3649,1807,40,90000,0,3,2025-12-13
3650,1272,40,90000,0,3,2025-06-29
3651,999,32,90000,0,4,2025-01-30
3652,1407,15,90000,18000,12,2025-11-23
3653,110,13,90000,18000,6,2025-06-14
3654,835,16,65000,0,3,2026-02-22
3655,583,32,90000,0,3,2025-11-12
3656,194,35,40000,0,3,2025-08-26
3657,1024,20,40000,0,4,2025-11-13
3658,50,39,25000,5000,12,2026-01-09
3659,543,34,25000,0,4,2025-10-12
3660,1765,12,15000,0,3,2025-04-16
3661,545,1,40000,0,3,2025-07-21
3662,1465,12,40000,8000,6,2025-05-14
3663,137,31,65000,0,3,2025-07-31
3664,1289,36,90000,0,3,2025-07-10
3665,15,2,90000,0,4,2025-12-31
3666,1096,30,40000,8000,6,2025-09-06
3667,403,23,8000,800,6,2025-08-12
3668,793,1,120000,12000,12,2026-02-27
3669,638,27,90000,0,4,2025-08-06
3670,1164,6,25000,2500,6,2025-02-21
3671,278,29,40000,4000,6,2025-03-10
3672,1395,29,65000,0,3,2026-03-03
3673,59,35,8000,0,3,2025-09-27
3674,1240,40,25000,0,3,2025-07-26
3675,952,27,90000,9000,12,2025-03-21
3676,1136,1,8000,0,3,2025-07-31
3677,1,1,90000,0,3,2025-01-04
3678,1290,11,40000,8000,12,2025-10-07
3679,1925,11,90000,0,3,2025-10-20
3680,552,5,8000,0,4,2025-03-27
3681,931,9,120000,0,3,2026-03-06
3682,681,35,65000,6500,6,2025-12-06
3683,1262,21,90000,0,4,2025-11-27
3684,1740,34,25000,0,4,2025-05-03
3685,1327,34,90000,0,3,2025-07-24
3686,718,21,65000,0,3,2025-12-06
3687,1203,27,90000,0,3,2025-01-10
3688,1285,11,65000,0,4,2025-08-28
3689,1889,35,120000,0,4,2025-06-18
3690,1098,31,25000,5000,12,2025-05-24
3691,729,30,8000,800,12,2026-03-01
3692,1347,40,25000,0,3,2025-08-17
3693,870,39,8000,1600,12,2025-09-14
3694,1608,31,65000,0,4,2025-05-31
3695,806,29,90000,0,3,2025-10-20
3696,1657,31,65000,0,4,2025-01-26
3697,1952,4,40000,4000,6,2025-05-28
3698,76,27,90000,0,3,2026-02-06
3699,1822,9,8000,0,4,2025-09-16
3700,440,28,40000,0,3,2025-06-26
3701,1491,23,40000,0,4,2025-06-26
3702,1485,28,25000,0,3,2025-10-04
3703,1792,33,40000,0,4,2025-12-03
3704,535,26,25000,0,4,2025-03-31
3705,280,38,65000,13000,12,2025-08-16
3706,988,3,120000,0,3,2025-04-19
3707,1328,8,8000,1600,12,2025-09-25
3708,157,40,15000,0,4,2025-11-28
3709,1462,25,8000,0,3,2025-09-24
3710,1118,40,8000,0,4,2025-07-14
3711,964,17,15000,3000,6,2025-05-13
3712,1435,34,40000,0,3,2025-02-11
3713,1106,19,25000,2500,12,2026-01-08
3714,1761,21,120000,0,3,2025-11-24
3715,1428,32,25000,0,4,2025-01-11
3716,1174,21,120000,24000,6,2025-10-03
3717,924,14,65000,0,3,2025-09-11
3718,1567,17,15000,0,3,2025-02-25
3719,1976,12,25000,2500,12,2026-02-20
3720,1580,14,120000,24000,6,2025-04-02
3721,421,7,8000,0,3,2025-12-25
3722,1600,32,40000,0,3,2025-01-23
3723,372,25,25000,2500,6,2025-04-17
3724,1214,36,40000,0,3,2025-12-30
3725,738,6,15000,0,3,2025-06-19
3726,1370,25,15000,0,3,2025-09-01
3727,1098,24,90000,0,4,2026-01-09
3728,1797,11,90000,9000,6,2025-05-28
3729,9,18,15000,1500,12,2025-03-01
3730,1946,23,25000,0,4,2025-04-23
3731,609,34,65000,13000,12,2025-04-18
3732,21,20,65000,0,4,2025-01-01
3733,683,27,25000,0,3,2026-02-18
3734,1323,26,65000,6500,12,2025-09-22
3735,818,16,8000,0,3,2025-05-03
3736,1514,16,40000,0,3,2025-10-16
3737,1731,20,90000,0,3,2026-01-26
3738,274,10,40000,0,3,2025-10-08
3739,1303,19,90000,0,3,2025-01-02
3740,350,19,90000,9000,12,2025-05-14
3741,682,4,90000,0,3,2025-05-16
3742,1238,21,15000,0,3,2025-06-21
3743,1832,34,65000,0,4,2025-04-05
3744,939,38,65000,13000,12,2026-01-29
3745,1224,4,90000,9000,6,2025-01-01
3746,867,31,90000,0,4,2025-03-04
3747,880,12,120000,0,3,2026-01-17
3748,1114,12,40000,4000,6,2025-12-29
3749,382,11,15000,0,3,2025-11-01
3750,362,11,65000,0,4,2025-04-11
3751,1883,3,8000,1600,12,2025-12-15
3752,516,24,15000,1500,12,2025-03-24
3753,1760,22,25000,0,3,2025-02-27
3754,1614,40,90000,18000,12,2025-09-18
3755,29,1,90000,0,3,2025-04-04
3756,1031,20,120000,0,4,2025-11-05
3757,551,36,90000,9000,12,2025-03-28
3758,1645,17,90000,0,4,2025-12-13
3759,1339,20,90000,9000,6,2025-07-01
3760,1945,4,90000,18000,12,2026-02-07
3761,350,19,40000,0,4,2025-04-13
3762,1742,15,25000,0,4,2025-08-09
3763,1425,14,120000,0,3,2025-06-02
3764,89,39,120000,0,3,2025-04-08
3765,494,5,90000,0,4,2025-11-13
3766,1202,29,120000,24000,6,2026-01-13
3767,1285,15,15000,3000,12,2025-05-25
3768,630,38,8000,1600,12,2025-02-23
3769,34,27,25000,2500,12,2025-01-16
3770,445,6,120000,0,3,2025-07-09
3771,1579,28,40000,0,3,2025-07-18
3772,708,5,25000,2500,12,2025-03-01
3773,215,22,40000,0,3,2025-10-04
3774,525,14,40000,0,3,2026-01-07
3775,1326,27,40000,0,3,2025-01-19
3776,442,8,25000,0,4,2025-04-06
3777,15,29,15000,0,3,2025-02-08
3778,616,2,90000,0,3,2026-02-21
3779,651,15,65000,0,3,2025-12-12
3780,1602,5,8000,800,12,2025-12-11
3781,1356,12,8000,800,12,2025-12-29
3782,611,22,90000,0,3,2025-05-16
3783,982,16,90000,0,3,2025-05-14
3784,1800,6,65000,0,3,2025-05-23
3785,388,2,120000,0,4,2025-03-17
3786,1040,5,40000,8000,6,2025-12-06
3787,392,7,90000,0,3,2026-01-02
3788,1621,28,15000,0,3,2025-10-15
3789,1208,21,40000,0,3,2025-02-12
3790,1948,38,90000,18000,12,2025-01-30
3791,1587,34,40000,0,3,2026-01-23
3792,1317,32,40000,8000,6,2025-01-23
3793,1124,14,8000,800,12,2026-03-02
3794,1639,5,25000,0,4,2025-08-09
3795,804,4,40000,0,3,2025-04-19
3796,1562,33,8000,800,12,2025-07-24
3797,572,13,90000,0,3,2025-01-12
3798,1321,9,120000,24000,6,2025-06-20
3799,870,32,8000,0,3,2025-10-26
3800,1748,14,40000,0,4,2025-07-22
3801,414,39,90000,18000,6,2025-05-13
3802,425,32,8000,0,3,2025-10-07
3803,1643,1,90000,0,3,2025-05-08
3804,1224,40,120000,12000,6,2026-02-21
3805,1153,2,40000,0,3,2025-07-25
3806,575,15,65000,0,3,2025-05-17
3807,257,11,90000,0,3,2025-08-11
3808,551,3,8000,0,4,2025-02-23
3809,1477,22,40000,0,4,2026-02-12
3810,1741,13,120000,12000,12,2025-05-09
3811,622,17,90000,0,4,2026-02-06
3812,1271,4,90000,0,3,2026-01-30
3813,907,26,90000,18000,6,2026-02-03
3814,1910,38,15000,0,4,2025-01-07
3815,650,5,40000,0,3,2025-06-01
3816,1681,34,40000,0,3,2025-09-09
3817,1036,40,40000,8000,6,2025-01-11
3818,1141,22,15000,1500,12,2025-10-10
3819,1235,2,25000,5000,6,2026-01-18
3820,376,36,25000,0,3,2026-02-11
3821,982,2,15000,0,3,2025-12-06
3822,1933,2,65000,13000,6,2025-12-28
3823,711,18,15000,3000,12,2025-09-28
3824,456,34,120000,0,4,2025-08-23
3825,908,33,90000,0,3,2025-11-29
3826,390,21,8000,0,4,2025-01-01
3827,797,5,15000,0,3,2025-08-20
3828,1702,28,25000,0,3,2025-02-13
3829,1314,18,90000,0,3,2025-08-01
3830,154,29,25000,5000,12,2025-08-02
3831,1569,6,90000,0,4,2025-09-10
3832,671,27,90000,9000,12,2026-02-27
3833,979,31,15000,3000,12,2025-09-24
3834,1350,1,40000,0,4,2025-04-09
3835,1871,25,15000,1500,12,2025-06-25
3836,675,16,65000,0,4,2025-07-04
3837,680,17,25000,2500,6,2025-10-24
3838,1583,39,90000,18000,6,2025-10-15
3839,1744,23,40000,0,3,2025-09-23
3840,1686,38,8000,0,3,2025-04-26
3841,1645,18,25000,0,3,2025-06-09
3842,1439,40,65000,13000,12,2025-08-06
3843,397,31,25000,5000,6,2025-02-27
3844,775,31,90000,9000,6,2025-02-03
3845,1856,5,90000,0,3,2025-12-24
3846,869,11,120000,0,3,2025-08-01
3847,1029,9,15000,0,3,2025-07-21
3848,902,3,40000,8000,6,2025-05-12
3849,943,40,90000,18000,12,2025-09-23
3850,1592,29,8000,0,3,2026-01-24
3851,1975,5,40000,0,3,2025-05-27
3852,1693,37,65000,0,3,2025-02-03
3853,891,30,120000,0,3,2025-08-19
3854,641,16,8000,1600,6,2025-04-18
3855,1969,24,120000,0,3,2025-01-05
3856,1942,20,15000,0,4,2025-02-21
3857,1739,37,65000,13000,12,2025-10-24
3858,758,36,90000,0,3,2025-09-30
3859,628,24,15000,0,4,2026-02-15
3860,859,20,65000,6500,6,2025-08-12
3861,1560,13,15000,3000,6,2026-01-20
3862,1549,5,65000,6500,12,2025-03-17
3863,1482,38,15000,1500,12,2025-01-10
3864,1481,25,120000,0,3,2025-10-14
3865,13,21,120000,0,3,2026-01-08
3866,243,18,120000,0,3,2025-02-10
3867,402,12,40000,0,4,2025-07-03
3868,1184,6,90000,9000,12,2025-11-20
3869,1955,37,40000,8000,6,2025-02-03
3870,220,6,40000,4000,12,2025-02-08
